DATABASE_ID,NAME,SET,CLASS,COST,RARITY,TYPE,INGAME_ID
53924,Unseal the Vault,Saviors of Uldum,HUNTER,1,LEGENDARY,SPELL,ULD_155
53922,Hyena Alpha,Saviors of Uldum,HUNTER,4,RARE,MINION,ULD_154
53919,Pressure Plate,Saviors of Uldum,HUNTER,2,COMMON,SPELL,ULD_152
53917,Ramkahen Wildtamer,Saviors of Uldum,HUNTER,3,RARE,MINION,ULD_151
53832,Brazen Zealot,Saviors of Uldum,PALADIN,1,RARE,MINION,ULD_145
53827,Pharaoh's Blessing,Saviors of Uldum,PALADIN,6,RARE,SPELL,ULD_143
53739,Supreme Archaeology,Saviors of Uldum,WARLOCK,1,LEGENDARY,SPELL,ULD_140
53620,Elise the Enlightened,Saviors of Uldum,DRUID,5,LEGENDARY,MINION,ULD_139
53615,Anubisath Defender,Saviors of Uldum,DRUID,5,EPIC,MINION,ULD_138
53613,Garden Gnome,Saviors of Uldum,DRUID,4,RARE,MINION,ULD_137
53596,Worthy Expedition,Saviors of Uldum,DRUID,1,COMMON,SPELL,ULD_136
53576,Hidden Oasis,Saviors of Uldum,DRUID,6,RARE,SPELL,ULD_135
53551,BEEEES!!!,Saviors of Uldum,DRUID,3,COMMON,SPELL,ULD_134
53545,Crystal Merchant,Saviors of Uldum,DRUID,2,EPIC,MINION,ULD_133
53496,Untapped Potential,Saviors of Uldum,DRUID,1,LEGENDARY,SPELL,ULD_131
53756,Zephrys the Great,Saviors of Uldum,NEUTRAL,2,LEGENDARY,MINION,ULD_003
53947,Questing Explorer,Saviors of Uldum,NEUTRAL,2,RARE,MINION,ULD_157
53967,Sandstorm Elemental,Saviors of Uldum,SHAMAN,2,COMMON,MINION,ULD_158
53882,Sinister Deal,Saviors of Uldum,WARLOCK,1,COMMON,SPELL,ULD_160
53883,Neferset Thrasher,Saviors of Uldum,WARLOCK,3,COMMON,MINION,ULD_161
54256,Spitting Camel,Saviors of Uldum,NEUTRAL,2,COMMON,MINION,ULD_182
54160,Earthquake,Saviors of Uldum,SHAMAN,7,RARE,SPELL,ULD_181
54154,Sunstruck Henchman,Saviors of Uldum,NEUTRAL,4,RARE,MINION,ULD_180
54153,Phalanx Commander,Saviors of Uldum,NEUTRAL,5,COMMON,MINION,ULD_179
54148,Siamat,Saviors of Uldum,NEUTRAL,7,LEGENDARY,MINION,ULD_178
54147,Octosari,Saviors of Uldum,NEUTRAL,8,LEGENDARY,MINION,ULD_177
54000,Wasteland Assassin,Saviors of Uldum,NEUTRAL,5,COMMON,MINION,ULD_274
54077,Serpent Egg,Saviors of Uldum,NEUTRAL,2,COMMON,MINION,ULD_174
54259,Kobold Sandtrooper,Saviors of Uldum,NEUTRAL,2,COMMON,MINION,ULD_184
53990,Vessina,Saviors of Uldum,SHAMAN,4,LEGENDARY,MINION,ULD_173
53978,Totemic Surge,Saviors of Uldum,SHAMAN,0,COMMON,SPELL,ULD_171
53973,Weaponized Wasp,Saviors of Uldum,SHAMAN,3,RARE,MINION,ULD_170
53972,Mogu Fleshshaper,Saviors of Uldum,SHAMAN,9,RARE,MINION,ULD_169
53890,Dark Pharaoh Tekahn,Saviors of Uldum,WARLOCK,5,LEGENDARY,MINION,ULD_168
53889,Diseased Vulture,Saviors of Uldum,WARLOCK,4,EPIC,MINION,ULD_167
53887,Riftcleaver,Saviors of Uldum,WARLOCK,6,EPIC,MINION,ULD_165
53885,Expired Merchant,Saviors of Uldum,WARLOCK,2,RARE,MINION,ULD_163
53884,EVIL Recruiter,Saviors of Uldum,WARLOCK,3,COMMON,MINION,ULD_162
53985,Plague of Murlocs,Saviors of Uldum,SHAMAN,3,EPIC,SPELL,ULD_172
54002,Bone Wraith,Saviors of Uldum,NEUTRAL,4,COMMON,MINION,ULD_275
54488,Desert Hare,Saviors of Uldum,NEUTRAL,3,COMMON,MINION,ULD_719
54495,Colossus of the Moon,Saviors of Uldum,NEUTRAL,10,LEGENDARY,MINION,ULD_721
53379,Sir Finley of the Sands,Saviors of Uldum,PALADIN,2,LEGENDARY,MINION,ULD_500
54284,Mortuary Machine,Saviors of Uldum,NEUTRAL,5,EPIC,MINION,ULD_702
54288,Desert Obelisk,Saviors of Uldum,NEUTRAL,5,EPIC,MINION,ULD_703
54291,Mogu Cultist,Saviors of Uldum,NEUTRAL,1,EPIC,MINION,ULD_705
54296,Blatant Decoy,Saviors of Uldum,NEUTRAL,6,EPIC,MINION,ULD_706
54386,Plague of Wrath,Saviors of Uldum,WARRIOR,5,RARE,SPELL,ULD_707
54389,Livewire Lance,Saviors of Uldum,WARRIOR,3,EPIC,WEAPON,ULD_708
54391,Hack the System,Saviors of Uldum,WARRIOR,1,LEGENDARY,SPELL,ULD_711
54411,Bug Collector,Saviors of Uldum,NEUTRAL,2,COMMON,MINION,ULD_712
54424,Swarm of Locusts,Saviors of Uldum,HUNTER,6,RARE,SPELL,ULD_713
54433,Vilefiend,Saviors of Uldum,NEUTRAL,2,COMMON,MINION,ULD_450
54425,Penance,Saviors of Uldum,PRIEST,2,COMMON,SPELL,ULD_714
54427,Tip the Scales,Saviors of Uldum,PALADIN,8,EPIC,SPELL,ULD_716
54429,Plague of Flames,Saviors of Uldum,WARLOCK,1,RARE,SPELL,ULD_717
54431,Plague of Death,Saviors of Uldum,PRIEST,9,EPIC,SPELL,ULD_718
54492,Bloodsworn Mercenary,Saviors of Uldum,WARRIOR,3,EPIC,MINION,ULD_720
54730,Murmy,Saviors of Uldum,NEUTRAL,1,COMMON,MINION,ULD_723
54749,Activate the Obelisk,Saviors of Uldum,PRIEST,1,LEGENDARY,SPELL,ULD_724
54772,Ancient Mysteries,Saviors of Uldum,MAGE,2,COMMON,SPELL,ULD_726
54783,Body Wrapper,Saviors of Uldum,NEUTRAL,4,EPIC,MINION,ULD_727
54806,Subdue,Saviors of Uldum,PALADIN,2,COMMON,SPELL,ULD_728
54011,Sahket Sapper,Saviors of Uldum,ROGUE,4,RARE,MINION,ULD_280
54426,Plague of Madness,Saviors of Uldum,ROGUE,1,RARE,SPELL,ULD_715
54038,Sandwasp Queen,Saviors of Uldum,PALADIN,2,COMMON,MINION,ULD_439
54390,Armored Goon,Saviors of Uldum,WARRIOR,6,COMMON,MINION,ULD_709
53974,Naga Sand Witch,Saviors of Uldum,MAGE,5,RARE,MINION,ULD_435
54013,Jar Dealer,Saviors of Uldum,NEUTRAL,1,COMMON,MINION,ULD_282
54015,Hooked Scimitar,Saviors of Uldum,ROGUE,3,COMMON,WEAPON,ULD_285
54016,Shadow of Death,Saviors of Uldum,ROGUE,4,EPIC,SPELL,ULD_286
54020,"Anka, the Buried",Saviors of Uldum,ROGUE,5,LEGENDARY,MINION,ULD_288
54037,Salhet's Pride,Saviors of Uldum,PALADIN,3,RARE,MINION,ULD_438
54204,History Buff,Saviors of Uldum,NEUTRAL,3,EPIC,MINION,ULD_290
54369,Corrupt the Waters,Saviors of Uldum,SHAMAN,1,LEGENDARY,SPELL,ULD_291
54489,Oasis Surger,Saviors of Uldum,DRUID,5,COMMON,MINION,ULD_292
54493,Cloud Prince,Saviors of Uldum,MAGE,5,COMMON,MINION,ULD_293
53336,King Phaoris,Saviors of Uldum,NEUTRAL,10,LEGENDARY,MINION,ULD_304
53343,Dwarven Archaeologist,Saviors of Uldum,NEUTRAL,2,EPIC,MINION,ULD_309
54191,Fishflinger,Saviors of Uldum,NEUTRAL,2,COMMON,MINION,ULD_289
54311,Bazaar Burglary,Saviors of Uldum,ROGUE,1,LEGENDARY,SPELL,ULD_326
53938,Impbalming,Saviors of Uldum,WARLOCK,4,RARE,SPELL,ULD_324
53907,Making Mummies,Saviors of Uldum,PALADIN,1,LEGENDARY,SPELL,ULD_431
53860,Desert Spear,Saviors of Uldum,HUNTER,3,COMMON,WEAPON,ULD_430
53661,Splitting Axe,Saviors of Uldum,SHAMAN,4,EPIC,WEAPON,ULD_413
53609,Scarlet Webweaver,Saviors of Uldum,HUNTER,6,EPIC,MINION,ULD_410
53861,Hunter's Pack,Saviors of Uldum,HUNTER,3,COMMON,SPELL,ULD_429
54408,Dune Sculptor,Saviors of Uldum,MAGE,3,RARE,MINION,ULD_329
53945,Raid the Sky Temple,Saviors of Uldum,MAGE,1,LEGENDARY,SPELL,ULD_433
54317,Clever Disguise,Saviors of Uldum,ROGUE,2,COMMON,SPELL,ULD_328
54314,Bazaar Mugger,Saviors of Uldum,ROGUE,5,RARE,MINION,ULD_327
48527,Thunderhead,The Boomsday Project,SHAMAN,4,EPIC,MINION,BOT_407
48529,Upgradeable Framebot,The Boomsday Project,NEUTRAL,2,COMMON,MINION,BOT_309
48524,Juicy Psychmelon,The Boomsday Project,DRUID,4,EPIC,SPELL,BOT_404
48519,Secret Plan,The Boomsday Project,HUNTER,1,COMMON,SPELL,BOT_402
48518,Weaponized Piñata,The Boomsday Project,NEUTRAL,4,EPIC,MINION,BOT_401
48536,Replicating Menace,The Boomsday Project,NEUTRAL,4,RARE,MINION,BOT_312
48526,Supercollider,The Boomsday Project,WARRIOR,5,EPIC,WEAPON,BOT_406
48505,Spring Rocket,The Boomsday Project,NEUTRAL,3,COMMON,MINION,BOT_308
48478,Necrium Blade,The Boomsday Project,ROGUE,3,RARE,WEAPON,BOT_286
48508,Omega Defender,The Boomsday Project,NEUTRAL,4,EPIC,MINION,BOT_296
48490,Storm Chaser,The Boomsday Project,SHAMAN,4,RARE,MINION,BOT_291
48480,Lab Recruiter,The Boomsday Project,ROGUE,2,COMMON,MINION,BOT_288
48471,Pogo-Hopper,The Boomsday Project,ROGUE,1,RARE,MINION,BOT_283
48415,Holomancer,The Boomsday Project,NEUTRAL,5,EPIC,MINION,BOT_280
48226,Giggling Inventor,The Boomsday Project,NEUTRAL,6,RARE,MINION,BOT_270
48223,Piloted Reaper,The Boomsday Project,NEUTRAL,4,COMMON,MINION,BOT_267
48537,Electra Stormsurge,The Boomsday Project,SHAMAN,3,LEGENDARY,MINION,BOT_411
48515,Omega Assembly,The Boomsday Project,WARRIOR,1,RARE,SPELL,BOT_299
48544,Brainstormer,The Boomsday Project,NEUTRAL,3,COMMON,MINION,BOT_413
47775,Skaterbot,The Boomsday Project,NEUTRAL,1,COMMON,MINION,BOT_020
49621,Dendrologist,The Boomsday Project,DRUID,2,RARE,MINION,BOT_419
49019,Damaged Stegotron,The Boomsday Project,NEUTRAL,6,COMMON,MINION,BOT_448
48211,Soul Infusion,The Boomsday Project,WARLOCK,1,RARE,SPELL,BOT_263
49018,Crystallizer,The Boomsday Project,NEUTRAL,1,EPIC,MINION,BOT_447
48886,Mecharoo,The Boomsday Project,NEUTRAL,1,COMMON,MINION,BOT_445
48837,Floop's Glorious Gloop,The Boomsday Project,DRUID,1,LEGENDARY,SPELL,BOT_444
48835,Void Analyst,The Boomsday Project,WARLOCK,2,RARE,MINION,BOT_443
48772,Cybertech Chip,The Boomsday Project,HUNTER,2,RARE,SPELL,BOT_438
48770,Goblin Prank,The Boomsday Project,HUNTER,2,EPIC,SPELL,BOT_437
48566,Cloakscale Chemist,The Boomsday Project,NEUTRAL,2,COMMON,MINION,BOT_414
48764,Prismatic Lens,The Boomsday Project,PALADIN,4,EPIC,SPELL,BOT_436
48757,Flobbidinous Floop,The Boomsday Project,DRUID,4,LEGENDARY,MINION,BOT_434
48717,Dr. Morrigan,The Boomsday Project,WARLOCK,6,LEGENDARY,MINION,BOT_433
48700,Whirliglider,The Boomsday Project,NEUTRAL,2,COMMON,MINION,BOT_431
48670,Flark's Boom-Zooka,The Boomsday Project,HUNTER,7,LEGENDARY,SPELL,BOT_429
48625,Mecha'thun,The Boomsday Project,NEUTRAL,10,LEGENDARY,MINION,BOT_424
48612,Dreampetal Florist,The Boomsday Project,DRUID,7,EPIC,MINION,BOT_423
48609,Tending Tauren,The Boomsday Project,DRUID,6,RARE,MINION,BOT_422
48607,Landscaping,The Boomsday Project,DRUID,3,COMMON,SPELL,BOT_420
48759,Cloning Device,The Boomsday Project,PRIEST,1,COMMON,SPELL,BOT_435
48203,"Zerek, Master Cloner",The Boomsday Project,PRIEST,6,LEGENDARY,MINION,BOT_258
48034,Toxicologist,The Boomsday Project,NEUTRAL,2,COMMON,MINION,BOT_083
48195,Astromancer,The Boomsday Project,MAGE,7,EPIC,MINION,BOT_256
48035,Violet Haze,The Boomsday Project,ROGUE,2,COMMON,SPELL,BOT_084
48025,Faithful Lumi,The Boomsday Project,NEUTRAL,1,COMMON,MINION,BOT_079
47928,The Boomship,The Boomsday Project,WARRIOR,9,LEGENDARY,SPELL,BOT_069
47925,Rocket Boots,The Boomsday Project,WARRIOR,2,COMMON,SPELL,BOT_067
47924,Mechanical Whelp,The Boomsday Project,NEUTRAL,6,RARE,MINION,BOT_066
48691,Eternium Rover,The Boomsday Project,WARRIOR,1,COMMON,MINION,BOT_059
47887,Biology Project,The Boomsday Project,DRUID,1,COMMON,SPELL,BOT_054
47888,Rusty Recycler,The Boomsday Project,NEUTRAL,5,COMMON,MINION,BOT_050
47860,Weapons Project,The Boomsday Project,WARRIOR,2,COMMON,SPELL,BOT_042
47856,Necromechanic,The Boomsday Project,HUNTER,4,EPIC,MINION,BOT_039
47855,Fireworks Tech,The Boomsday Project,HUNTER,2,RARE,MINION,BOT_038
47842,Venomizer,The Boomsday Project,HUNTER,2,COMMON,MINION,BOT_035
47841,Boommaster Flark,The Boomsday Project,HUNTER,7,LEGENDARY,MINION,BOT_034
47840,Bomb Toss,The Boomsday Project,HUNTER,2,COMMON,SPELL,BOT_033
47837,Goblin Bomb,The Boomsday Project,NEUTRAL,1,COMMON,MINION,BOT_031
47781,Bronze Gatekeeper,The Boomsday Project,NEUTRAL,3,COMMON,MINION,BOT_021
49052,Voltaic Burst,The Boomsday Project,SHAMAN,1,RARE,SPELL,BOT_451
48051,Elementary Reaction,The Boomsday Project,SHAMAN,2,COMMON,SPELL,BOT_093
48060,Unpowered Mauler,The Boomsday Project,NEUTRAL,2,RARE,MINION,BOT_098
48799,Eureka!,The Boomsday Project,SHAMAN,6,RARE,SPELL,BOT_099
47978,Astral Rift,The Boomsday Project,MAGE,2,RARE,SPELL,BOT_101
48803,Unexpected Results,The Boomsday Project,MAGE,3,EPIC,SPELL,BOT_254
48185,Spider Bomb,The Boomsday Project,HUNTER,3,RARE,MINION,BOT_251
48798,Beakered Lightning,The Boomsday Project,SHAMAN,0,COMMON,SPELL,BOT_246
48161,The Storm Bringer,The Boomsday Project,SHAMAN,6,LEGENDARY,SPELL,BOT_245
48159,Myra Rotspring,The Boomsday Project,ROGUE,5,LEGENDARY,MINION,BOT_243
48487,Myra's Unstable Element,The Boomsday Project,ROGUE,5,LEGENDARY,SPELL,BOT_242
48637,Crystalsmith Kangor,The Boomsday Project,PALADIN,2,LEGENDARY,MINION,BOT_236
48644,Shrink Ray,The Boomsday Project,PALADIN,5,RARE,SPELL,BOT_234
48198,Luna's Pocket Galaxy,The Boomsday Project,MAGE,7,LEGENDARY,SPELL,BOT_257
48298,Nethersoul Buster,The Boomsday Project,WARLOCK,3,RARE,MINION,BOT_226
48113,Spirit Bomb,The Boomsday Project,WARLOCK,1,COMMON,SPELL,BOT_222
48101,Extra Arms,The Boomsday Project,PRIEST,3,RARE,SPELL,BOT_219
48100,Security Rover,The Boomsday Project,WARRIOR,6,RARE,MINION,BOT_218
48099,Omega Medic,The Boomsday Project,PRIEST,3,RARE,MINION,BOT_216
48552,Missile Launcher,The Boomsday Project,NEUTRAL,6,RARE,MINION,BOT_107
48542,Dyn-o-matic,The Boomsday Project,WARRIOR,5,RARE,MINION,BOT_104
47982,Stargazer Luna,The Boomsday Project,MAGE,3,LEGENDARY,MINION,BOT_103
47979,Spark Drill,The Boomsday Project,NEUTRAL,6,RARE,MINION,BOT_102
48116,Doubling Imp,The Boomsday Project,WARLOCK,3,COMMON,MINION,BOT_224
49081,Shooting Star,The Boomsday Project,MAGE,1,COMMON,SPELL,BOT_453
48040,Academic Espionage,The Boomsday Project,ROGUE,4,EPIC,SPELL,BOT_087
48748,Necrium Vial,The Boomsday Project,ROGUE,5,EPIC,SPELL,BOT_508
49361,Blightnozzle Crawler,The Boomsday Project,ROGUE,4,RARE,MINION,BOT_565
49416,Reckless Experimenter,The Boomsday Project,PRIEST,5,EPIC,MINION,BOT_566
49421,Zerek's Cloning Gallery,The Boomsday Project,PRIEST,9,LEGENDARY,SPELL,BOT_567
49423,The Soularium,The Boomsday Project,WARLOCK,1,LEGENDARY,SPELL,BOT_568
49447,Subject 9,The Boomsday Project,NEUTRAL,5,LEGENDARY,MINION,BOT_573
49494,Crazed Chemist,The Boomsday Project,ROGUE,5,COMMON,MINION,BOT_576
48692,Research Project,The Boomsday Project,MAGE,2,COMMON,SPELL,BOT_600
48693,Meteorologist,The Boomsday Project,MAGE,6,RARE,MINION,BOT_601
48890,Steel Rager,The Boomsday Project,NEUTRAL,4,COMMON,MINION,BOT_603
49045,Cosmic Anomaly,The Boomsday Project,MAGE,4,COMMON,MINION,BOT_604
49356,Wargear,The Boomsday Project,NEUTRAL,5,COMMON,MINION,BOT_563
49279,Kaboom Bot,The Boomsday Project,NEUTRAL,3,COMMON,MINION,BOT_606
48982,Glow-Tron,The Boomsday Project,PALADIN,1,COMMON,MINION,BOT_906
48983,Galvanizer,The Boomsday Project,NEUTRAL,2,RARE,MINION,BOT_907
48984,Autodefense Matrix,The Boomsday Project,PALADIN,1,COMMON,SPELL,BOT_908
48744,Gloop Sprayer,The Boomsday Project,DRUID,7,COMMON,MINION,BOT_507
48989,Glowstone Technician,The Boomsday Project,PALADIN,5,EPIC,MINION,BOT_910
48993,Annoy-o-Module,The Boomsday Project,PALADIN,4,RARE,MINION,BOT_911
49009,Kangor's Endless Army,The Boomsday Project,PALADIN,7,LEGENDARY,SPELL,BOT_912
50432,Demonic Project,The Boomsday Project,WARLOCK,2,COMMON,SPELL,BOT_913
48142,Beryllium Nullifier,The Boomsday Project,WARRIOR,7,EPIC,MINION,BOT_237
50477,Whizbang the Wonderful,The Boomsday Project,NEUTRAL,4,LEGENDARY,MINION,BOT_914
56223,SN1P-SN4P,The Boomsday Project,NEUTRAL,3,LEGENDARY,MINION,BOT_700
49233,Coppertail Imposter,The Boomsday Project,NEUTRAL,4,COMMON,MINION,BOT_562
48985,Crystology,The Boomsday Project,PALADIN,1,RARE,SPELL,BOT_909
49265,Test Subject,The Boomsday Project,PRIEST,1,RARE,MINION,BOT_558
49269,Augmented Elekk,The Boomsday Project,NEUTRAL,3,EPIC,MINION,BOT_559
48929,Dead Ringer,The Boomsday Project,PRIEST,2,COMMON,MINION,BOT_509
48753,Seaforium Bomber,The Boomsday Project,NEUTRAL,5,EPIC,MINION,BOT_511
48976,Topsy Turvy,The Boomsday Project,PRIEST,0,COMMON,SPELL,BOT_517
48823,Ectomancy,The Boomsday Project,WARLOCK,6,EPIC,SPELL,BOT_521
48831,Mulchmuncher,The Boomsday Project,DRUID,9,RARE,MINION,BOT_523
49013,Power Word: Replicate,The Boomsday Project,PRIEST,5,EPIC,SPELL,BOT_529
49263,Celestial Emissary,The Boomsday Project,MAGE,2,RARE,MINION,BOT_531
49161,Explodinator,The Boomsday Project,NEUTRAL,4,COMMON,MINION,BOT_532
49162,Menacing Nimbus,The Boomsday Project,SHAMAN,2,COMMON,MINION,BOT_533
49163,Bull Dozer,The Boomsday Project,NEUTRAL,9,COMMON,MINION,BOT_534
48146,"Dr. Boom, Mad Genius",The Boomsday Project,WARRIOR,7,LEGENDARY,HERO,BOT_238
49167,Omega Agent,The Boomsday Project,WARLOCK,5,EPIC,MINION,BOT_536
49169,Mechano-Egg,The Boomsday Project,PALADIN,5,COMMON,MINION,BOT_537
49170,Spark Engine,The Boomsday Project,NEUTRAL,2,RARE,MINION,BOT_538
49171,Arcane Dynamo,The Boomsday Project,NEUTRAL,6,RARE,MINION,BOT_539
49172,E.M.P. Operative,The Boomsday Project,NEUTRAL,5,EPIC,MINION,BOT_540
49175,Omega Mind,The Boomsday Project,SHAMAN,2,EPIC,MINION,BOT_543
49176,Loose Specimen,The Boomsday Project,NEUTRAL,5,EPIC,MINION,BOT_544
49184,Zilliax,The Boomsday Project,NEUTRAL,5,LEGENDARY,MINION,BOT_548
49201,Harbinger Celestia,The Boomsday Project,NEUTRAL,4,LEGENDARY,MINION,BOT_555
49188,Electrowright,The Boomsday Project,NEUTRAL,3,COMMON,MINION,BOT_550
49195,Star Aligner,The Boomsday Project,NEUTRAL,7,EPIC,MINION,BOT_552
49164,Microtech Controller,The Boomsday Project,NEUTRAL,3,COMMON,MINION,BOT_535
2555,Holy Champion,The Grand Tournament,PRIEST,4,COMMON,MINION,AT_011
2551,Spawn of Shadows,The Grand Tournament,PRIEST,4,RARE,MINION,AT_012
2563,Convert,The Grand Tournament,PRIEST,2,RARE,SPELL,AT_015
2566,Shadowfiend,The Grand Tournament,PRIEST,3,EPIC,MINION,AT_014
2568,Power Word: Glory,The Grand Tournament,PRIEST,1,COMMON,SPELL,AT_013
2552,Ram Wrangler,The Grand Tournament,HUNTER,5,RARE,MINION,AT_010
2542,Polymorph: Boar,The Grand Tournament,MAGE,3,RARE,SPELL,AT_005
2544,Coldarra Drake,The Grand Tournament,MAGE,6,EPIC,MINION,AT_008
2571,Spellslinger,The Grand Tournament,MAGE,3,COMMON,MINION,AT_007
2549,Dalaran Aspirant,The Grand Tournament,MAGE,4,COMMON,MINION,AT_006
2564,Confuse,The Grand Tournament,PRIEST,2,EPIC,SPELL,AT_016
2572,Arcane Blast,The Grand Tournament,MAGE,1,EPIC,SPELL,AT_004
2545,Fallen Hero,The Grand Tournament,MAGE,2,RARE,MINION,AT_003
2541,Effigy,The Grand Tournament,MAGE,3,RARE,SPELL,AT_002
2546,Rhonin,The Grand Tournament,MAGE,8,LEGENDARY,MINION,AT_009
2569,Twilight Guardian,The Grand Tournament,NEUTRAL,4,EPIC,MINION,AT_017
2537,Void Crusher,The Grand Tournament,WARLOCK,6,RARE,MINION,AT_023
2822,Dreadsteed,The Grand Tournament,WARLOCK,4,EPIC,MINION,AT_019
2586,Anub'arak,The Grand Tournament,ROGUE,9,LEGENDARY,MINION,AT_036
2587,Beneath the Grounds,The Grand Tournament,ROGUE,3,EPIC,SPELL,AT_035
2763,Poisoned Blade,The Grand Tournament,ROGUE,4,EPIC,WEAPON,AT_034
2770,Burgle,The Grand Tournament,ROGUE,3,RARE,SPELL,AT_033
2768,Shady Dealer,The Grand Tournament,ROGUE,3,RARE,MINION,AT_032
2766,Cutpurse,The Grand Tournament,ROGUE,2,RARE,MINION,AT_031
2715,Buccaneer,The Grand Tournament,ROGUE,1,COMMON,MINION,AT_029
2765,Shado-Pan Rider,The Grand Tournament,ROGUE,5,COMMON,MINION,AT_028
2621,Wilfred Fizzlebang,The Grand Tournament,WARLOCK,6,LEGENDARY,MINION,AT_027
2623,Wrathguard,The Grand Tournament,WARLOCK,2,COMMON,MINION,AT_026
2632,Dark Bargain,The Grand Tournament,WARLOCK,6,EPIC,SPELL,AT_025
2535,Demonfuse,The Grand Tournament,WARLOCK,2,COMMON,SPELL,AT_024
2628,Fist of Jaraxxus,The Grand Tournament,WARLOCK,4,RARE,SPELL,AT_022
2777,Tiny Knight of Evil,The Grand Tournament,WARLOCK,2,RARE,MINION,AT_021
2624,Fearsome Doomguard,The Grand Tournament,WARLOCK,7,COMMON,MINION,AT_020
2556,Confessor Paletress,The Grand Tournament,PRIEST,7,LEGENDARY,MINION,AT_018
2767,Undercity Valiant,The Grand Tournament,ROGUE,2,COMMON,MINION,AT_030
2539,Flame Lance,The Grand Tournament,MAGE,5,COMMON,SPELL,AT_001
2497,Mukla's Champion,The Grand Tournament,NEUTRAL,5,COMMON,MINION,AT_090
2681,The Skeleton Knight,The Grand Tournament,NEUTRAL,6,LEGENDARY,MINION,AT_128
2683,Nexus-Champion Saraad,The Grand Tournament,NEUTRAL,5,LEGENDARY,MINION,AT_127
2725,Icehowl,The Grand Tournament,NEUTRAL,9,LEGENDARY,MINION,AT_125
2595,Bolf Ramshield,The Grand Tournament,NEUTRAL,6,LEGENDARY,MINION,AT_124
2682,Chillmaw,The Grand Tournament,NEUTRAL,7,LEGENDARY,MINION,AT_123
2724,Gormok the Impaler,The Grand Tournament,NEUTRAL,4,LEGENDARY,MINION,AT_122
2518,Crowd Favorite,The Grand Tournament,NEUTRAL,4,EPIC,MINION,AT_121
2512,Frost Giant,The Grand Tournament,NEUTRAL,10,EPIC,MINION,AT_120
2511,Kvaldir Raider,The Grand Tournament,NEUTRAL,5,COMMON,MINION,AT_119
2510,Grand Crusader,The Grand Tournament,NEUTRAL,6,EPIC,MINION,AT_118
2493,Master of Ceremonies,The Grand Tournament,NEUTRAL,3,EPIC,MINION,AT_117
2596,Wyrmrest Agent,The Grand Tournament,PRIEST,2,RARE,MINION,AT_116
2581,Fencing Coach,The Grand Tournament,NEUTRAL,3,RARE,MINION,AT_115
2752,Evil Heckler,The Grand Tournament,NEUTRAL,4,COMMON,MINION,AT_114
2509,Recruiter,The Grand Tournament,NEUTRAL,5,EPIC,MINION,AT_113
2507,Master Jouster,The Grand Tournament,NEUTRAL,6,RARE,MINION,AT_112
2704,Refreshment Vendor,The Grand Tournament,NEUTRAL,4,COMMON,MINION,AT_111
2585,Coliseum Manager,The Grand Tournament,NEUTRAL,3,RARE,MINION,AT_110
2505,Argent Watchman,The Grand Tournament,NEUTRAL,2,RARE,MINION,AT_109
2627,Armored Warhorse,The Grand Tournament,NEUTRAL,4,RARE,MINION,AT_108
2259,Light's Champion,The Grand Tournament,NEUTRAL,3,RARE,MINION,AT_106
2502,Injured Kvaldir,The Grand Tournament,NEUTRAL,1,RARE,MINION,AT_105
2504,Tuskarr Jouster,The Grand Tournament,PALADIN,5,RARE,MINION,AT_104
2642,Brave Archer,The Grand Tournament,HUNTER,1,COMMON,MINION,AT_059
2520,North Sea Kraken,The Grand Tournament,NEUTRAL,9,COMMON,MINION,AT_103
2748,Fjola Lightbane,The Grand Tournament,NEUTRAL,3,LEGENDARY,MINION,AT_129
2522,Captured Jormungar,The Grand Tournament,NEUTRAL,7,COMMON,MINION,AT_102
2723,Sea Reaver,The Grand Tournament,WARRIOR,6,EPIC,MINION,AT_130
2519,Eydis Darkbane,The Grand Tournament,NEUTRAL,3,LEGENDARY,MINION,AT_131
2635,King's Elekk,The Grand Tournament,HUNTER,2,COMMON,MINION,AT_058
2639,Stablemaster,The Grand Tournament,HUNTER,3,EPIC,MINION,AT_057
2638,Powershot,The Grand Tournament,HUNTER,3,RARE,SPELL,AT_056
2736,Justicar Trueheart,The Grand Tournament,NEUTRAL,6,LEGENDARY,MINION,AT_132
2582,Flash Heal,The Grand Tournament,PRIEST,1,COMMON,SPELL,AT_055
2618,The Mistcaller,The Grand Tournament,SHAMAN,6,LEGENDARY,MINION,AT_054
2514,Ancestral Knowledge,The Grand Tournament,SHAMAN,2,COMMON,SPELL,AT_053
2610,Totem Golem,The Grand Tournament,SHAMAN,2,COMMON,MINION,AT_052
2620,Elemental Destruction,The Grand Tournament,SHAMAN,3,EPIC,SPELL,AT_051
2617,Charged Hammer,The Grand Tournament,SHAMAN,4,EPIC,WEAPON,AT_050
2615,Thunder Bluff Valiant,The Grand Tournament,SHAMAN,5,RARE,MINION,AT_049
2612,Healing Wave,The Grand Tournament,SHAMAN,3,RARE,SPELL,AT_048
2613,Draenei Totemcarver,The Grand Tournament,SHAMAN,4,RARE,MINION,AT_047
2513,Tuskarr Totemic,The Grand Tournament,SHAMAN,3,COMMON,MINION,AT_046
2796,Aviana,The Grand Tournament,DRUID,10,LEGENDARY,MINION,AT_045
2793,Mulch,The Grand Tournament,DRUID,3,EPIC,SPELL,AT_044
2785,Astral Communion,The Grand Tournament,DRUID,4,EPIC,SPELL,AT_043
